	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2924	2606002	0.591631793823201	0.6096039932794357	166.820088879004	332.2895522724169
2925	2603926	0.5643861729032977	0.6169996843409047	39.1807313931152	78.04424383065233
2926	2603801	0.4728063389743401	0.5049723085210672	73.5349448558593	146.47452873768208
2927	2608255	0.4772155677349128	0.5353490259508503	63.3775289471149	126.24193440661527
2928	2601300	0.4815213330108782	0.5308941241558919	73.7660793004675	146.93492629309463
2929	2604403	0.521452123982342	0.5582142289501375	66.576171797012	132.61332293430382
2930	2607752	0.5591763683909317	0.5780278591368226	115.980415634089	231.02181902907972
2931	2608206	0.5387305749917026	0.5667404482174287	80.2164447358141	159.78343307011363
2932	2613404	0.6079824609309037	0.6391973277856521	97.1059208789385	193.42564309066486
2933	2613602	0.5488865719537692	0.5799125448123787	96.9534333798869	193.12190267710025
2934	2615805	0.5464957816744008	0.5982532482761582	51.5893905363643	102.76109789012904
2935	2612109	0.4886454460247217	0.5113001761696941	80.7984468407119	160.94272521626738
2936	2606408	0.5534897708699809	0.5662812951889622	137.155836548696	273.2012182979428
2937	2611903	0.5221843777599333	0.5540670634683895	81.9544254578772	163.2453233009198
2938	2606606	0.5935903273292054	0.6404041533892592	68.2483161539012	135.94407346572558
2939	2615508	0.4807934054323043	0.4722821914016754	82.4392515672857	164.2110502221072
2940	2605509	0.5323106480554478	0.552116140818284	84.6637268218973	168.64199071232647
2941	2604007	0.6549501414902987	0.6617296399385557	171.004171486605	340.623841899603
2942	2606507	0.5301351825869304	0.5966132069017863	53.4541321117088	106.47548353360158
2943	2610301	0.41335248816330916	0.49050898585768865	69.0287608237468	137.4986440912363
2944	2205581	0.5125657705187586	0.5220315204492663	53.5534589797171	106.67333308949671
2945	2211704	0.42037942160689834	0.44992107208213117	61.7071897380201	122.91477955576427
2946	2208809	0.5485236460207423	0.5478858311804764	77.5871825882282	154.54619607006734
2947	2211357	0.571143357373699	0.6014121082530136	42.7607992146747	85.17539417066763
2948	2204204	0.4803861349376607	0.4884740604037253	93.9029290172084	187.04559175021478
2949	2205573	0.5060289369214561	0.5398142154334467	46.0159735126592	91.65938789896786
2950	2203800	0.4795139996903668	0.5155388510583742	63.9019241893415	127.28647922986883
2951	2210375	0.5329258882226183	0.549691237588094	57.5747742995107	114.68340595386027
2952	2200608	0.5024224119061831	0.5466101496646779	65.6018489322142	130.6725656149185
2953	2201200	0.5647736968269851	0.5949789557069909	74.9397546768755	149.2727746179606
2954	2209153	0.5004753425515371	0.5515314071058836	57.0957848088944	113.72930501524056
