Cod2000	uf	Cod2010	gini(g)	parcela(ch)	p_total	p_1sal	p_nsal
2616183	pe	['2616183']	0.35421035328426886	0.41991865674696405	-0.06570830346269518	0.08967895916235902	-0.541879091321397
2616209	pe	['2616209']	0.41068640348609886	0.47332463233447175	-0.06263822884837289	0.1621603397110345	-0.4455626283982368
2616308	pe	['2616308']	0.41024616808840664	0.36900023122515724	0.0412459368632494	0.20851373791005812	-0.4696672676489664
2616407	pe	['2616407']	0.5216272631607433	0.49079570904752945	0.03083155411321381	0.3648478232457213	-0.32844296953753616
2616506	pe	['2616506']	0.4243295165676877	0.43458240940729076	-0.010252892839603067	0.24104382271864466	-0.4005963361912568
2700102	al	['2700102']	0.4359061711815002	0.43028918750163125	0.005616983679868959	0.1899449498334096	-0.4124391657089217
2700201	al	['2700201']	0.43283062231650626	0.4171456658020417	0.015684956514464554	0.21902752173388285	-0.44143111317663264
2700300	al	['2700300']	0.5225613110156643	0.42608846258570154	0.09647284842996273	0.40988818350938483	-0.2922169674119529
2700409	al	['2700409']	0.46162539658543467	0.4868053866691757	-0.025179990083741055	0.2170076040152502	-0.38613073691678734
2700508	al	['2700508']	0.44780023822751536	0.49681945506858405	-0.04901921684106869	0.26175619832143826	-0.4378283539210206
2700607	al	['2700607']	0.5201865804141107	0.6543787440943432	-0.13419216368023246	0.4006334894073783	-0.38291477601636714
2700706	al	['2700706']	0.45552625544286207	0.4431186966733405	0.012407558769521598	0.14529756974855879	-0.36672456330517433
2700805	al	['2700805']	0.5376816275392876	0.46605877695954756	0.07162285057974005	0.22356287309678735	-0.28382155222866134
2700904	al	['2700904']	0.5255909444052065	0.4948937020050308	0.030697242400175684	0.1705466346419735	-0.2998715470245168
2701001	al	['2701001']	0.47316083477356585	0.5331066693498872	-0.0599458345763213	0.2510872256838619	-0.396705040809873
2701100	al	['2701100']	0.33772905395083974	0.3856726448902248	-0.04794359093938505	0.0670509624284501	-0.4834518687002267
2701209	al	['2701209']	0.5350716596336976	0.5222188518172959	0.012852807816401746	0.20685431714225722	-0.31488164850997
2701308	al	['2701308']	0.42946228271960685	0.4003912924749222	0.029070990244684625	0.20076262303678738	-0.43768701344019156
2701357	al	['2701357']	0.4330286199552351	0.4051671296581467	0.027861490297088398	0.26913916193415577	-0.39749583708220904
2701407	al	['2701407']	0.3947949494920222	0.27975223869502397	0.11504271079699824	0.3594920411586413	-0.3474569287607141
2701506	al	['2701506']	0.45320348553030665	0.47858484327406814	-0.02538135774376149	0.08058349201476933	-0.40176021497155
2701605	al	['2701605']	0.506059564475533	0.586259623795601	-0.08020005932006802	0.06905369745757162	-0.39683307736409035
2701704	al	['2701704']	0.44286619229206414	0.46307525715431164	-0.020209064862247494	0.19761156503455946	-0.4212049900094451
2701803	al	['2701803']	0.4724984400670762	0.5419471189562461	-0.06944867888916995	0.12129446953556855	-0.38374983394649187
2701902	al	['2701902']	0.4430349701267471	0.538611176328035	-0.09557620620128793	0.10591937978925092	-0.46806155051554
2702009	al	['2702009']	0.41975968597059077	0.47100645647424433	-0.05124677050365356	0.0823595981008367	-0.4437732349457859
2702108	al	['2702108']	0.4679611798456902	0.46243317653110816	0.005528003314582031	0.24960254793700398	-0.3702880465718936
2702207	al	['2702207']	0.44549607581248385	0.5315745582174716	-0.08607848240498772	0.31000572977250274	-0.4084303215451457
2702306	al	['2703759', '2702306']	0.485613149130617	0.511005260142825	-0.025392111012208007	0.21833768738899578	-0.37497163928504335
2702355	al	['2702355']	0.4477943428684745	0.5238122989284134	-0.07601795605993888	0.050812052340348024	-0.43936306579927775
2702405	al	['2702405']	0.482722493067686	0.4161602694679656	0.06656222359972042	0.3897986092192042	-0.3071922055044115
2702504	al	['2702504']	0.4425900649349175	0.5567134782251527	-0.11412341329023523	0.04422620937154231	-0.4499690442948415
2702553	al	['2702553']	0.42239419991683824	0.5576356993074274	-0.13524149939058916	0.026139938063794776	-0.48572665704764584
2702603	al	['2702603']	0.423349401232044	0.44960006411685516	-0.02625066288481115	0.06513159033965055	-0.4416623247509892
2702702	al	['2702702']	0.45965123778383044	0.5805522722296351	-0.12090103444580469	0.17904892768044922	-0.4222211404931977
2702801	al	['2702801']	0.4143261911999747	0.4250649362422543	-0.010738745042279563	0.13904566542607222	-0.40811117994687274
2702900	al	['2702900']	0.4573661460963483	0.45439542441288805	0.0029707216834602423	0.11034528644259778	-0.3933897002163701
2703007	al	['2703007']	0.4287869970058479	0.5097435982860268	-0.0809566012801789	0.05308186803346837	-0.5065672001569504
2703106	al	['2703106']	0.46975324870572177	0.437225279895574	0.032527968810147745	0.17710834066324332	-0.40575565738126584
2703205	al	['2703205']	0.5759077920589066	0.6701169223039274	-0.09420913024502076	0.24203445456953543	-0.3904563549248101
2703304	al	['2703304']	0.533037397113016	0.48884361553718714	0.04419378157582887	0.11798726512492308	-0.3384320510914066
2703403	al	['2703403']	0.46869509981837665	0.6399233990162227	-0.1712282991978461	0.0457287312089264	-0.42883887297057754
2703502	al	['2703502']	0.4432894857581263	0.5278516312705734	-0.08456214551244712	0.04979318613202299	-0.3984208479710044
2703601	al	['2703601']	0.5207620063990561	0.5112703405646359	0.009491665834420182	0.28614771052974997	-0.35995105527475757
2703700	al	['2703700']	0.47345496358965633	0.5673551286600098	-0.09390016507035348	-0.025061248652518353	-0.36435898662616484
2703809	al	['2703809']	0.4233449530937884	0.5016970031122941	-0.07835205001850576	0.05502684392844548	-0.4442263937739521
2703908	al	['2703908']	0.514727620745413	0.3973397493763312	0.1173878713690818	0.23967573834860234	-0.28666041842031564
2704005	al	['2704005']	0.5276308297854451	0.47916987437342107	0.048460955412024	0.2775336287591885	-0.32953784212065984
2704104	al	['2704104']	0.4428254614050515	0.49417332557576366	-0.05134786417071213	0.0596414429614488	-0.4373875748339412
2704203	al	['2704203']	0.4721915753997419	0.5675244682110029	-0.095332892811261	0.1689136584718678	-0.4687046529109483
2704302	al	['2704302']	0.6167028946141067	0.6733288316076813	-0.056625936993574655	0.7707144589921766	-0.22431502357808064
2704401	al	['2704401']	0.5000535126547571	0.5729881459302576	-0.07293463327550054	0.15402435888076116	-0.3589692404048441
2704500	al	['2704500']	0.46347371716406416	0.528319966856809	-0.06484624969274488	0.21930764490961974	-0.4440260925238878
2704609	al	['2704609']	0.4982210463646175	0.49711263080992996	0.0011084155546875474	0.1840205708600866	-0.3519255155592942
2704708	al	['2704708']	0.5795719404961668	0.6517589425850381	-0.0721870020888713	0.4662272253019287	-0.3027983803039378
2704807	al	['2704807']	0.4633553039809808	0.5106201153572973	-0.04726481137631655	0.2306570852732791	-0.39480602116198327
2704906	al	['2704906']	0.4086800045550576	0.530724935832027	-0.12204493127696936	0.04274653964184394	-0.5034433341547416
2705002	al	['2705002']	0.44528109646793057	0.4963112889249486	-0.05103019245701801	0.07891832348015981	-0.4136681060826767
2705101	al	['2705101']	0.4041820230962925	0.4387221578049163	-0.034540134708623826	0.21200439253058245	-0.468167202840996
2705200	al	['2705200']	0.41661996338607477	0.36939586713884587	0.0472240962472289	0.2927549175610864	-0.39013149678933357
2705309	al	['2705309']	0.4472747266552797	0.5168244550305122	-0.06954972837523254	0.07221457487633143	-0.45057402461695895
2705408	al	['2705408']	0.39277456794423926	0.5030831773759228	-0.11030860943168352	-0.027090322180454818	-0.5098099716015552
2705507	al	['2705507']	0.42322469243025707	0.5091713016675837	-0.08594660923732667	0.1708023822852336	-0.4408003861436679
2705606	al	['2705606']	0.5085801732065444	0.44061430732428386	0.0679658658822605	0.21099766296789013	-0.296330011445081
2705705	al	['2705705']	0.5176701563254679	0.564319597294606	-0.046649440969138145	0.17170209509506484	-0.37153559953528226
2705804	al	['2705804']	0.43509332921131205	0.4057296638761526	0.02936366533515944	0.20345857086961827	-0.3882976843855309
2705903	al	['2705903']	0.4446329289222998	0.5466454039709152	-0.10201247504861544	0.07728170187259364	-0.47031530494508955
2706000	al	['2706000']	0.4560697257917703	0.48992707883927666	-0.03385735304750637	0.09228315252761632	-0.4248630961479908
2706109	al	['2706109']	0.48686976952358185	0.5448369073092927	-0.05796713778571083	0.1360147081522054	-0.3689261053714531
2706208	al	['2706208']	0.4610287601342402	0.5333965178992994	-0.07236775776505922	0.13489181466215217	-0.435310613501827
2706307	al	['2706307']	0.5201463146293948	0.45557419425714774	0.06457212037224702	0.4040487132351346	-0.30867802324394267
2706406	al	['2706406']	0.48204074450649936	0.4967793920714929	-0.014738647564993546	0.15447059717098566	-0.4088493302638423
2706422	al	['2706422']	0.4096576918678543	0.3932905667572486	0.016367125110605674	0.19364938888119687	-0.4355126107449697
2706448	al	['2706448']	0.4964986383015465	0.5780845744882346	-0.08158593618668808	0.3087009847128751	-0.375589228016305
2706505	al	['2706505']	0.4182012012567574	0.4693866266871186	-0.0511854254303612	0.13793995362831835	-0.4786363631776279
2706604	al	['2706604']	0.46042173572745204	0.514116676891067	-0.05369494116361495	0.13361899823485945	-0.42684915339711094
2706703	al	['2706703']	0.5209841808925538	0.42516427223801956	0.09581990865453427	0.34334441914408265	-0.30417126035061126
2706802	al	['2706802']	0.47564618673448333	0.5865628036612529	-0.11091661692676957	0.08824904950934076	-0.4534858149604105
2706901	al	['2706901']	0.4695640835728935	0.45679884104410917	0.012765242528784304	0.3322326246385563	-0.4174453867723372
2707008	al	['2707008']	0.5006664214682583	0.5103602287068449	-0.009693807238586594	0.18254296946416204	-0.3392458479202731
2707107	al	['2707107']	0.5549933591373812	0.48833390227438245	0.06665945686299879	0.2706555476544166	-0.25050522482720217
2707206	al	['2707206']	0.512565447129107	0.46823297467023695	0.044332472458870065	0.1518350779029476	-0.320709034854496
2707305	al	['2707305']	0.4443669724964413	0.49287280664387045	-0.04850583414742915	0.19929145221983002	-0.40625188329953343
2707404	al	['2707404']	0.4883355388649574	0.6941986409417796	-0.20586310207682224	0.10033229967553936	-0.45957409246037584
2707503	al	['2707503']	0.4966516624113312	0.4792497755666463	0.01740188684468491	0.17423973457976027	-0.3828785376592029
2707602	al	['2707602']	0.4784595831036291	0.508299361055229	-0.029839777951599866	0.12741014364032743	-0.3848920618793601
2707701	al	['2707701']	0.4537290691963187	0.4181403686056939	0.0355887005906248	0.42436801310086325	-0.3447537637725443
2707800	al	['2707800']	0.41502116748718476	0.4438630730571498	-0.02884190556996502	0.11059451177578694	-0.37023662180838224
2707909	al	['2707909']	0.42729931702856994	0.43614629904454494	-0.008846982015975002	0.37560739014936717	-0.4035406476601998
2708006	al	['2708006']	0.5430431258398916	0.5100399712986504	0.03300315454124114	0.3000514140308984	-0.3209666000409024
2708105	al	['2708105']	0.3934151208013248	0.4509982784712915	-0.05758315766996669	-0.0027648697666652344	-0.4554644447061835
2708204	al	['2708204']	0.5508077689033545	0.6174514386322021	-0.06664366972884761	0.18946823631948428	-0.3734380964949279
2708303	al	['2708303']	0.42962268372114054	0.3371853917830292	0.09243729193811134	0.32214419922493454	-0.3782653553697082
2708402	al	['2708402']	0.477564522298328	0.4892569589098127	-0.011692436611484669	0.11706646827430289	-0.35542392358313013
2708501	al	['2708501']	0.44156465361504627	0.5227714277264022	-0.0812067741113559	0.2260079662692952	-0.42895158653247345
2708600	al	['2708600']	0.4740727308224896	0.38957225604624623	0.08450047477624334	0.5458681267392992	-0.30586479984704507
2708709	al	['2708709']	0.43134885071061324	0.46354263456528244	-0.0321937838546692	0.16752633775627268	-0.4268244639877917
2708808	al	['2708808']	0.4765023481404145	0.46917300493641423	0.007329343204000249	0.12975262190068726	-0.36096908496934466
2708907	al	['2708907']	0.4525809656677895	0.4395778688630839	0.013003096804705572	0.6683605497385157	-0.3155724730068664
2708956	al	['2708956']	0.44102783268839185	0.53424702572356	-0.09321919303516812	0.02735842348563533	-0.43209544789076093
2709004	al	['2709004']	0.4425786863828117	0.5229869902239344	-0.08040830384112263	0.07213538137996545	-0.42814817454435306
2709103	al	['2709103']	0.43693511580771194	0.49832074226985856	-0.061385626462146625	0.07498708800793286	-0.4143493078992815
2709152	al	['2709152']	0.47499369113027134	0.39466681351236677	0.08032687761790458	0.27410144398437175	-0.307169107125705
2709202	al	['2709202']	0.5093515029245308	0.5480522571185491	-0.038700754194018305	0.11446808361738192	-0.41088760390234325
2709301	al	['2709301']	0.48572192678563253	0.44349052143677403	0.0422314053488585	0.29452908397588007	-0.35418079179545137
2709400	al	['2709400']	0.5025207584608112	0.5536272501304748	-0.05110649166966352	0.18369009307084516	-0.3913142057531136
2800100	se	['2800100']	0.48229838973805006	0.4813229598524018	0.0009754298856482491	0.11341177193430174	-0.4120706499581014
2800209	se	['2800209']	0.4635094905121895	0.4932753008094295	-0.029765810297240014	0.19055293937635276	-0.4061825665780884
2800308	se	['2800308']	0.6236092332516967	0.6835449843587147	-0.05993575110701799	0.893821043803944	-0.17627617774559268
2800407	se	['2800407']	0.4637406978600165	0.5590793470924538	-0.09533864923243729	0.027791216310683597	-0.43815039984554893
2800506	se	['2800506']	0.44279090540468113	0.46398195058657565	-0.02119104518189452	0.2458295162517511	-0.4190655344952895
2800605	se	['2800605']	0.5176861384552955	0.5014643753539114	0.016221763101384123	0.5890237735844812	-0.3149890337346726
2800670	se	['2800670']	0.48465911698402653	0.43876833519922476	0.04589078178480177	0.1772835932777862	-0.3288042654744029
2800704	se	['2800704']	0.4940564512378226	0.6177245734882744	-0.12366812225045176	0.00866002604370597	-0.38654793244426977
2801009	se	['2801009']	0.5116652184635293	0.5627676917453702	-0.05110247328184092	0.22142555681796516	-0.38380923443160775
2801108	se	['2801108']	0.48934684509716586	0.67354908578711	-0.18420224068994417	0.08626300920594565	-0.45182796386801916
2801207	se	['2801207']	0.5131263844185352	0.4160281975363542	0.09709818688218097	0.1935002547004605	-0.2977478549942043
2801306	se	['2801306']	0.4935872016510723	0.4182297735499909	0.07535742810108137	0.3892715653659127	-0.35895970287304335
2801405	se	['2801405']	0.44487025802987623	0.476708606900612	-0.03183834887073578	0.14322954335095328	-0.4261834577180428
2801504	se	['2801504']	0.5121322740807073	0.3592642727800961	0.15286800130061118	0.639829537693464	-0.2710527394848291
2801603	se	['2801603']	0.5246264086158372	0.5168250245532816	0.007801384062555594	0.2734528567081187	-0.3249624357790173
2801702	se	['2801702']	0.45961784553677143	0.5184484455931444	-0.05883060005637297	0.062188198612473045	-0.3866154228821024
2801900	se	['2801900']	0.4394732950882927	0.5072073961014091	-0.06773410101311639	0.1818769372369583	-0.45593142900947303
2802007	se	['2802007']	0.3842860003377143	0.280022457574151	0.10426354276356331	0.35623118285664	-0.3302781508410846
2802106	se	['2802106']	0.5019901614633284	0.4287946056559815	0.07319555580734693	0.4290610450821981	-0.29020779434654886
2802205	se	['2802205']	0.42779831551003056	0.53263319278813	-0.10483487727809948	0.08448984883432464	-0.4417683078921414
2802304	se	['2802304']	0.44379296652383604	0.4159507100848455	0.02784225643899052	0.3045409437328963	-0.40611820858395375
2802403	se	['2802403']	0.535376023124591	0.5133696203508381	0.022006402773752876	0.145010460119527	-0.31302740313565747
2802502	se	['2802502']	0.47465750101035575	0.30403294386455415	0.1706245571458016	0.5375830167170619	-0.33816121347069983
2802601	se	['2802601']	0.48460005165496023	0.48027604653731215	0.004324005117648078	0.17464099367814967	-0.3845541186262087
2802700	se	['2802700']	0.5158148766763994	0.6121387555316042	-0.09632387885520488	0.06440271637995221	-0.396531586321759
2802809	se	['2802809']	0.47535096373283836	0.52135985321512	-0.046008889482281656	0.09476275859921657	-0.3943483650477202
2802908	se	['2802908']	0.5115909629209826	0.4931476072842118	0.018443355636770797	0.3708784874362421	-0.3605099864218141
2803005	se	['2803005']	0.4590726078178813	0.5457123455761053	-0.08663973775822398	0.07556684060383423	-0.4560771879765475
2803104	se	['2803104']	0.44454799503234554	0.5559226708227245	-0.11137467579037896	0.1705065110716225	-0.44885396398985167
2803203	se	['2803203']	0.39528038260208453	0.41218033435767254	-0.016899951755588005	0.21664897365667102	-0.46426172693349543
2803302	se	['2803302']	0.4359949572594639	0.33596592730703156	0.10002902995243235	0.3289978821610501	-0.3574909385540038
2803401	se	['2803401']	0.45085317383362167	0.523415336376899	-0.0725621625432773	0.092907265776765	-0.45735242753071437
2803500	se	['2803500']	0.4977035666079469	0.5120400515959976	-0.014336484988050735	0.23825787015655098	-0.32969849175859445
2803609	se	['2803609']	0.44130132899141217	0.43737793928209046	0.003923389709321712	0.4181953131143352	-0.41296229349604874
2803708	se	['2803708']	0.3869795153169673	0.5644121970117566	-0.17743268169478932	-0.0335796031672666	-0.5146328370622488
2803807	se	['2803807']	0.41560674769374517	0.44888158461385586	-0.033274836920110684	0.24211493710421883	-0.48215711393873284
2803906	se	['2803906']	0.4507451372219644	0.5878407045372394	-0.13709556731527495	0.07029526565070188	-0.38889714416810495
2804003	se	['2804003']	0.4586377629367243	0.4484182861558116	0.010219476780912728	0.3684882873347177	-0.35826944242051895
2804102	se	['2804102']	0.4407963751112869	0.49585675319644995	-0.055060378085163064	0.07623707123637735	-0.3953115850501261
2804201	se	['2804201']	0.480039041096751	0.46937749286525465	0.010661548231496343	0.12669371319132827	-0.36842011642621353
2804300	se	['2804300']	0.4515140612851587	0.49789518453619264	-0.04638112325103394	0.28248941733347266	-0.4135462909732043
2804409	se	['2804409']	0.47816734034185837	0.4557004270204047	0.022466913321453674	0.32850024792633015	-0.3565627757140134
2804458	se	['2804458']	0.4940286746107271	0.48305597486901475	0.010972699741712333	0.08259559797200322	-0.3368426340514391
2804508	se	['2804508']	0.4871131780536704	0.46254371408375483	0.02456946396991555	0.2614105947265398	-0.3631879591317353
2804607	se	['2804607']	0.46719337252931425	0.4729904529936124	-0.0057970804642981655	0.19329253560381798	-0.3767008985004838
2804706	se	['2804706']	0.4780754470866535	0.5150077095139284	-0.036932262427274876	0.1560671353883495	-0.3849165294826634
2804805	se	['2804805']	0.44427774831092015	0.478286505124903	-0.034008756813982854	0.4787617398749269	-0.39781307182142434
2804904	se	['2804904']	0.49389678665408043	0.4764008804455393	0.017495906208541134	0.14609986605636327	-0.3608757664180976
2805000	se	['2805000']	0.48090135586316674	0.5513687563976934	-0.07046740053452671	0.2404800997423483	-0.4447289675363809
2805109	se	['2805109']	0.496206515922088	0.5187060462878552	-0.02249953036576724	0.13871411702690628	-0.3484255113252206
2805208	se	['2805208']	0.40528458903201225	0.4192965879466899	-0.014011998914677637	0.24405622556707707	-0.42409885640589096
2805307	se	['2805307']	0.4860246318699112	0.5471062261602833	-0.06108159429037208	0.1551344431258499	-0.43837780810215854
2805406	se	['2805406']	0.5277856599803468	0.5201627938711118	0.007622866109235016	0.10395588012544121	-0.33054419393347134
2805505	se	['2805505']	0.46984686548292587	0.496836131520606	-0.02698926603768015	0.12553789392144377	-0.35673142892561227
2805604	se	['2805604']	0.5048166496611969	0.5476575737374554	-0.0428409240762585	0.13738462073096736	-0.3614390232401973
2805703	se	['2805703']	0.5043300215905147	0.47630549080223894	0.028024530788275714	0.4150983130404515	-0.29864030217036475
2805802	se	['2805802']	0.42608968597663976	0.5753032480921801	-0.14921356211554038	-0.024801895064792023	-0.48718139088238543
2805901	se	['2805901']	0.442670195636481	0.41896154578866096	0.023708649847820062	0.46819550012679245	-0.39987055034632735
2806008	se	['2806008']	0.43688367399419303	0.4374508733915212	-0.0005671993973281886	0.19471708863285286	-0.39937969762237435
2806107	se	['2806107']	0.44119177622674266	0.41524698342351696	0.025944792803225702	0.47597231308320975	-0.3872001404165626
2806206	se	['2806206']	0.4915461473515941	0.6041810182001782	-0.11263487084858415	0.19727764683611526	-0.39318586534642563
2806305	se	['2806305']	0.477535741667253	0.6239758185619573	-0.14644007689470429	0.021385442792916765	-0.42888122500016934
2806404	se	['2806404']	0.442648543820679	0.5119062845937352	-0.06925774077305624	0.10015433740361379	-0.44072447805133586
2806503	se	['2806503']	0.3646532113832677	0.4090639071780058	-0.04441069579473811	0.06724935118470587	-0.531315108683629
2806602	se	['2806602']	0.5459956275243045	0.4738317277257168	0.07216389979858773	0.457913605559088	-0.22833607880415352
2806701	se	['2806701']	0.44466311208281817	0.5020571182190875	-0.05739400613626933	0.4909087974179307	-0.3706987253876993
2806800	se	['2806800']	0.41626855357506753	0.5339563123215036	-0.11768775874643611	0.0767097936017892	-0.4622743510422884
2806909	se	['2806909']	0.436624827648753	0.4684923900709247	-0.0318675624221717	0.1152524980160532	-0.4012347818306725
2807006	se	['2807006']	0.46386638775996514	0.45702496076875676	0.006841426991208377	0.13642181863832847	-0.35791159402518147
2807105	se	['2807105']	0.4434367640845581	0.45113284546522925	-0.007696081380671127	0.2214901828586079	-0.40080646363426686
