Cod2000,Cod2010,Gini_RD,Gini_RP,RendaMedia
2407203,['2407203'],0.5005895576127761,0.480098771036764,446.28
2407252,['2407252'],0.49556390310962595,0.5099855140411074,281.96
2407302,['2407302'],0.5042355436417376,0.4681355976096727,278.47
2407401,['2407401'],0.45698328184141934,0.4223767393419092,289.59
2407500,['2407500'],0.48914484688018856,0.47167846604864083,293.26
2407609,['2407609'],0.45813962732879154,0.4535845503671593,347.52
2407708,['2407708'],0.4939183227516175,0.42721646215123144,244.58
2407807,['2407807'],0.5161521450511921,0.45714475413136424,277.18
2407906,['2407906'],0.4685613316269328,0.4248500199956886,256.03
2408003,['2408003'],0.5353861868194782,0.5260464900636227,587.74
2408102,['2408102'],0.612387575743039,0.6100491126770269,915.02
2408201,['2408201'],0.5288210871402335,0.47036191752707324,321.71
2408300,['2408300'],0.5189169657540692,0.4834546385162013,306.5
2408409,['2408409'],0.4598493420153438,0.41555223833472044,285.87
2408508,['2408508'],0.4185084911705207,0.4043242714265928,347.55
2408607,['2408607'],0.4692589319330178,0.4496987562599838,213.74
2408706,['2408706'],0.43875171444827443,0.42575982809339863,291.65
2408805,['2408805'],0.48919764298362944,0.4419146199671704,232.63
2408904,['2408904'],0.45301978955251854,0.440540142158093,385.84
2408953,['2408953'],0.48670095263352686,0.4987656024920407,234.61
2409100,['2409100'],0.4838088884873698,0.44990956420122297,257.72
2409209,['2409209'],0.36890892346242043,0.3518585298956123,237.92
2409308,['2409308'],0.49913744140405747,0.47849545833321105,325.55
2409332,['2409332'],0.4162892526327263,0.3826013752841084,241.4
2409407,['2409407'],0.5428589581734178,0.5357029800121764,496.3
2409506,['2409506'],0.46487611237066706,0.44088637459075464,209.03
2409605,['2409605'],0.5048931370064739,0.4374733018809581,215.5
2409704,['2409704'],0.4957474138725231,0.4653023419782698,286.52
2409803,['2409803'],0.4848376531705436,0.43583992519293135,256.45
2409902,['2409902'],0.5666052162597894,0.5136895778016689,389.38
2410009,['2410009'],0.4845548326132466,0.4312065143593611,259.43
2410108,['2410108'],0.5630814182413505,0.47161791815118814,258.46
2410207,['2410207'],0.5144536722515586,0.49284831387678185,294.11
2410256,['2410256'],0.5330055442770081,0.5272816478813449,255.13
2410306,['2410306'],0.5166527030443384,0.45682863747232627,239.87
2410405,['2410405'],0.5054366161681507,0.4005522673641838,192.34
2410504,['2410504'],0.41468996222413745,0.4301463990140375,309.39
2410603,['2410603'],0.48176223437124055,0.4534912618485518,300.56
2410702,['2410702'],0.4788487373155824,0.44354148971451424,229.2
2410801,['2410801'],0.4434385970205219,0.405883977726471,236.56
2410900,['2410900'],0.4917638856064833,0.44659798996334743,259.35
2411007,['2411007'],0.4461417627741042,0.4348299446692284,259.86
2411056,['2411056'],0.5189026025045268,0.4885887005119889,361.51
2411106,['2411106'],0.4588832305858134,0.42339305446344033,240.18
2411205,['2411205'],0.511510224446653,0.47083366660245063,317.65
2411403,['2411403'],0.5450083807113006,0.4754532679496578,250.37
2411429,['2411429'],0.3913438462415513,0.412734048628585,325.4
2411502,['2411502'],0.5423703500314168,0.520208155902439,318.25
2411601,['2411601'],0.4993405789398362,0.4568977713097607,230.31
2411700,['2411700'],0.45589013167869685,0.4034857498066561,208.01
2411809,['2411809'],0.46300737895860034,0.4278266133596498,308.77
2411908,['2411908'],0.3976557549762343,0.37212480769522294,297.98
2412005,['2412005'],0.44716183310616553,0.3935706899195863,359.46
2412104,['2412104'],0.4441359783126284,0.4723182969841937,376.37
2412203,['2412203'],0.5444713638196943,0.5008853247337572,323.45
2412302,['2412302'],0.4883214868908752,0.4415147659933084,259.6
2412401,['2412401'],0.44921499442351387,0.4225185115631134,402.95
2412500,['2412500'],0.5099050934685762,0.46939248890379204,281.27
2412559,['2412559'],0.45716468409889965,0.46681460453621115,254.54
2412609,['2412609'],0.4632587853210459,0.4202809120284877,297.87
2412708,['2412708'],0.47630275184326454,0.44832004236574474,284.12
2412807,['2412807'],0.5237139867142488,0.49385808903088424,306.64
2412906,['2412906'],0.45903068035870453,0.41487146189329327,264.47
2413003,['2413003'],0.5353640298769811,0.48424342267867426,321.41
2413102,['2413102'],0.441469302599392,0.4210301234122087,203.42
2413201,['2413201'],0.406727799996244,0.34714456071504607,224.2
2413300,['2413300'],0.49757783629619357,0.425862386714286,242.24
2413359,['2413359'],0.5085012139637681,0.5010822627898137,279.82
2413409,['2413409'],0.4305686785573216,0.37897686123412655,288.28
2413508,['2413508'],0.48802484040759553,0.45060298716748837,239.32
2413557,['2413557'],0.4766580372367275,0.40427687008921565,249.53
2413607,['2413607'],0.5159279479046373,0.4671735418018794,284.82
2413706,['2413706'],0.4283982879078184,0.4017583773615284,213.34
2413805,['2413805'],0.4652895915395425,0.4544263495594896,276.78
2413904,['2413904'],0.4430165675080342,0.36682900836641896,233.16
2414001,['2414001'],0.5010475235901516,0.4637539175387587,264.92
2414100,['2414100'],0.46528088805204426,0.4225995479429583,276.13
2414159,['2414159'],0.4489313963386523,0.4620082902769137,256.13
2414209,['2414209'],0.571789822390947,0.5281518642963757,464.14
2414308,['2414308'],0.3912634836370199,0.38138562952188426,361.22
2414407,['2414407'],0.5025112408471206,0.499690449963646,261.65
2414456,['2414456'],0.42394993320168894,0.428947786397307,278.01
2414506,['2414506'],0.48984179965648234,0.458695977263298,304.41
2414605,['2414605'],0.5097854104517784,0.46568387246495646,229.93
2414704,"['2414704', '2406155']",0.4207114766475071,0.391235485854353,265.145
2414753,['2414753'],0.45727314228181615,0.4035925743349803,177.88
2414803,['2414803'],0.42830929337932877,0.36126875586096496,253.75
2414902,['2414902'],0.4690766432034065,0.4662620210742596,245.16
2415008,['2415008'],0.44400533599758907,0.38869096469837094,250.0
2500106,['2500106'],0.4838967407040742,0.44731670926948996,230.02
2500205,['2500205'],0.6397688139083362,0.6426516787819537,406.12
2500304,['2500304'],0.5205063098713965,0.46366105780035016,274.39
2500403,['2500403'],0.5045846651782492,0.47386402334471633,270.25
2500502,['2500502'],0.4986388865277057,0.4759531430384798,277.8
2500536,['2500536'],0.46080345533418776,0.4098353084823604,243.93
2500577,['2500577'],0.43817260354701115,0.380460511987158,216.26
2500601,['2500601'],0.44282574801626273,0.3740038627957727,228.48
2500700,['2500700'],0.5084207873916902,0.5200332376289846,304.5
2500734,['2500734'],0.4430153544046088,0.39316752055371085,220.16
2500775,['2500775'],0.4980889384419692,0.453306990797955,270.44
2500809,['2500809'],0.4860082331207526,0.43610436926497465,228.6
2500908,['2500908'],0.4994594840559208,0.49260019440592995,272.75
2501005,['2501005'],0.48690787639014377,0.44976275356157314,234.87
2501104,['2501104'],0.5213228443229456,0.5132574239761896,318.28
2501153,['2501153'],0.4680407481605683,0.4647514951702596,270.54
2501203,['2501203'],0.4491856754073579,0.42709589949296056,279.9
2501302,['2501302'],0.5275446526061675,0.4504380763937109,221.33
2501351,['2501351'],0.5074993240920302,0.5065645487867588,331.12
2501401,['2501401'],0.5569948451210065,0.5228143073723849,229.09
2501500,['2501500'],0.5770064218724402,0.4777070778624871,232.39
2501534,['2501534'],0.5044653430001883,0.42849930407187176,196.66
2501575,['2501575'],0.4315578117165636,0.3753534428966978,210.35
2501609,['2501609'],0.4792886122485023,0.4454355545508708,231.51
2501708,['2501708'],0.4375632379471974,0.39086285352133987,298.94
2501807,['2501807'],0.47499459784035025,0.45058820848799086,365.67
2501906,['2501906'],0.4589031452119111,0.41580422175906095,252.1
2502003,['2502003'],0.47214724099312466,0.43391539982001937,236.88
2502052,['2502052'],0.47432255722411265,0.42801175794451174,208.72
2502102,['2502102'],0.47645288850904943,0.4206358299793048,268.32
2502151,['2502151'],0.41167836710117,0.4012046015606533,312.07
2502201,['2502201'],0.46189217749189093,0.47224572681977905,299.67
2502300,['2502300'],0.432688139814144,0.3887675431207862,256.19
2502409,['2502409'],0.5037167765792163,0.4823139092142239,262.14
2502508,['2502508'],0.42902220128976076,0.4232889906623112,315.81
2502607,['2502607'],0.4883438986424852,0.4617994478555214,283.06
2502706,['2502706'],0.47992281488161026,0.4756360691028909,229.95
2502805,['2502805'],0.47854459907749725,0.49038936033618186,283.21
2502904,['2502904'],0.45531896357501767,0.41532277207646584,263.92
2503001,['2503001'],0.4859271061609147,0.43166604750485527,256.14
2503100,['2503100'],0.41107914148491176,0.41413844924341203,281.67
2503209,['2503209'],0.6862430585931001,0.6775833870013658,942.86
2503308,['2503308'],0.5023252213201307,0.44693501348157716,297.04
2503407,['2503407'],0.49162348554926427,0.43826637055698947,245.72
2503506,['2503506'],0.47628241767704715,0.48215643348838144,244.56
2503555,['2503555'],0.4704665457239995,0.42274003661532156,179.58
2503605,['2503605'],0.5180812416109761,0.47905594859907763,292.3
2503704,['2503704'],0.5579923145235925,0.5571715089332953,504.4
2503753,['2503753'],0.46677065441259113,0.38446006868462135,199.19
2503803,['2503803'],0.4437329256365665,0.3981552488576733,260.5
2503902,['2503902'],0.4292157906943821,0.3993605553045987,239.39
2504009,['2504009'],0.5774103248630337,0.5680884315950878,612.55
2504033,['2504033'],0.47782532766786656,0.382265722103604,189.95
2504074,['2504074'],0.41422158309112234,0.4122851507126706,294.74
2504108,['2504108'],0.455584598420849,0.38991938312148755,208.79
2504157,['2504157'],0.5118406206578326,0.44715737625028884,167.36
2504207,['2504207'],0.4932596662692478,0.44679785866297217,248.33
2504306,['2504306'],0.49303343439869807,0.48097259840852824,366.48
2504355,['2504355'],0.5366599763735764,0.5220563288765635,367.57
2504405,['2504405'],0.5287526605532136,0.5079726065898418,280.63
2504504,['2504504'],0.4664292644561774,0.44782466385169584,281.64
2504603,['2504603'],0.5277792597785671,0.48360261825712625,306.15
2504702,['2504702'],0.4735485646397152,0.4198280885821547,257.27
2504801,['2504801'],0.4985108779782881,0.4952658276583104,283.5
2504850,['2504850'],0.4432135548094709,0.4316322730231379,303.71
2504900,['2504900'],0.419698627490002,0.37582375110150357,214.65
2505006,['2505006'],0.46098616671810355,0.4084410642415862,231.49
2505105,['2505105'],0.5024925937007656,0.45762278942927526,280.82
2505204,['2505204'],0.45426883916186145,0.4490083868843522,264.8
2505238,['2505238'],0.428336398226724,0.385963900154217,213.43
2505279,['2505279'],0.47754058088859475,0.4376647763980932,211.32
2505303,['2505303'],0.6257364260985772,0.581098652034645,360.75
2505352,['2505352'],0.4549599279321135,0.4325680006160961,180.03
2505402,['2505402'],0.5005991754486128,0.45661028915695445,243.73
2505501,['2505501'],0.44763916787536995,0.423024394513118,251.84
2505600,['2505600'],0.5357943074934406,0.45732233456950466,257.39
2505709,['2505709'],0.4860376267968104,0.4248884421863871,205.68
2505808,['2505808'],0.4899789273309848,0.4314875677092397,258.89
2505907,['2505907'],0.4300544031547475,0.4293714956567867,247.44
2506004,['2506004'],0.5149733863470406,0.4653228187538403,315.17
2506103,['2506103'],0.4703449198602425,0.4229279808935391,232.46
2506202,['2506202'],0.5748652581408239,0.5611329937932648,413.43
2506251,['2506251'],0.5255771256986759,0.39379114544876004,166.52
2506301,['2506301'],0.5286998235884321,0.49906733808086645,415.58
2506400,['2506400'],0.42606729495429696,0.36885925941537256,229.22
2506509,['2506509'],0.44445183977060576,0.41171323853334374,282.85
2506608,['2506608'],0.47309959000506874,0.440827989746032,238.84
2506707,['2506707'],0.4837431543739684,0.44060002367082596,206.57
2506806,['2506806'],0.4623363078564575,0.420474862809614,277.74
2506905,['2506905'],0.49218953167000756,0.4642260030420766,316.03
2507002,['2507002'],0.4929329496656577,0.4735471976700011,345.6
2507101,['2507101'],0.4502068236647614,0.426315937040487,229.53
2507200,['2507200'],0.44550127692988395,0.4151661717800329,239.9
2507309,['2507309'],0.5145469893019871,0.46427703978803625,243.23
2507408,['2507408'],0.5084917381584214,0.4682435382314333,287.96
2507507,['2507507'],0.6193571095153707,0.6207619627298884,921.92
2507606,['2507606'],0.44604444892628037,0.38933379500010157,226.82
2507705,['2507705'],0.48726044171777616,0.44867843564722787,250.51
2507804,['2507804'],0.454284636820687,0.4428947238117924,277.38
2507903,['2507903'],0.48719387404853653,0.40468974508887234,229.19
2508000,['2508000'],0.5008718727662356,0.4668504942910021,243.86
2508109,['2508109'],0.4184550625657266,0.35363086387981946,219.92
2508208,['2508208'],0.4833614718900857,0.43275552020023744,224.97
2508307,['2508307'],0.5520348827724129,0.520010893914947,372.99
2508406,['2508406'],0.45176502300438015,0.40338590963312115,211.08
2508505,['2508505'],0.4461625964903574,0.41262532363454285,204.96
2508554,['2508554'],0.4206395766609169,0.36441033965105984,231.89
2508604,['2508604'],0.5383920447001866,0.5010310765222067,283.21
2508703,['2508703'],0.47854616421316465,0.40439589069958626,203.6
2508802,['2508802'],0.5503375507552037,0.5361817309178527,373.82
2508901,['2508901'],0.5147734021370304,0.46269116422303314,294.83
2509008,['2509008'],0.5017476158887797,0.455951130242906,221.63
2509057,['2509057'],0.49218758825123876,0.4511029264519498,205.69
2509107,['2509107'],0.4719816093738275,0.409748692295377,240.5
2509156,['2509156'],0.48410465362662924,0.4771224741580833,289.61
2509206,['2509206'],0.4299908151102504,0.37222867903338863,243.34
2509305,['2509305'],0.4723029989250852,0.41992844678156527,209.97
2509339,['2509339'],0.42759289793588695,0.385492453207548,216.92
2509370,['2509370'],0.43138998121168626,0.3936537303963755,251.97
2509396,['2509396'],0.47992677823174235,0.44613869959289043,223.83
2509404,['2509404'],0.46331734179848527,0.4132896810584643,224.33
2509503,['2509503'],0.44067237994255226,0.4127301440392963,237.05
2509602,['2509602'],0.49143206295369624,0.455673068941701,290.36
2509701,['2509701'],0.554466554700654,0.5289346061002714,385.01
2509800,['2509800'],0.4580847787652216,0.38373308409166806,237.74
2509909,['2509909'],0.49541700026904445,0.42005987967570646,196.49
2510006,['2510006'],0.4671011321287518,0.4295186031727969,211.29
2510105,['2510105'],0.5087638979456097,0.47140472721141047,283.96
2510204,['2510204'],0.49309142553915397,0.4744078362365175,263.9
2510303,['2510303'],0.4165861525168164,0.4252379024051387,269.15
2510402,['2510402'],0.511027399961906,0.46523283511510205,216.42
2510501,['2510501'],0.4485507581301056,0.40210204010952455,210.72
2510600,['2510600'],0.45423228547143535,0.4286566285221718,296.63
2510659,['2510659'],0.46108598449855487,0.42963435827174656,296.04
2510709,['2510709'],0.48545102781562177,0.4323609120040002,266.49
2510808,['2510808'],0.5658597998775208,0.5579285000023244,499.07
2510907,['2510907'],0.490202778441037,0.4894667849843788,306.19
2511004,['2511004'],0.4611563235334415,0.4149743117113325,214.67
2511103,['2511103'],0.46086669614167286,0.4548965117098205,266.04
2511202,['2511202'],0.514975510752113,0.47768507423340156,268.02
2511301,['2511301'],0.5334495888806161,0.5009829558653462,310.75
2511400,['2511400'],0.5097408473650397,0.4960926590649386,313.97
2511509,['2511509'],0.4631449320183547,0.41303825502587665,224.85
2511608,['2511608'],0.5445822044194111,0.5018998574417473,255.35
2511707,['2511707'],0.41634970972205865,0.3523316728673225,215.07
2511806,['2511806'],0.5050269693923921,0.4738658651734482,260.51
2511905,['2511905'],0.4927984958031906,0.46186917383665027,222.39
2512002,['2512002'],0.4205099704489835,0.3964976909438097,250.87
2512036,['2512036'],0.4484868469964811,0.40322442603423037,184.75
2512077,['2512077'],0.42756787597122337,0.43096321819577554,288.87
2512101,['2512101'],0.519187615084741,0.5124347478810958,379.11
2512200,['2512200'],0.41418240034591136,0.4117803373313256,269.35
2512309,['2512309'],0.4760199935469317,0.45227780841554166,329.6
2512408,['2512408'],0.4357138792031169,0.40039058667175276,274.99
2512507,['2512507'],0.4394733382091178,0.4082106453572484,284.75
2512606,['2512606'],0.44906324741081094,0.4335822818362076,262.97
2512705,['2512705'],0.5377018607607855,0.49332579661949594,313.65
2512721,['2512721'],0.445126999733524,0.40548724872451514,209.49
2512747,['2512747'],0.4555974353111636,0.37171883873792066,188.44
2512754,['2512754'],0.46746565996737444,0.3966662410517974,258.29
2512762,['2512762'],0.4664743105130067,0.4277622292731288,225.39
2512788,['2512788'],0.42207498424531975,0.4012985159920295,268.5
2512804,['2512804'],0.42599817298713494,0.4536463292437156,238.52
2512903,['2512903'],0.49742831704667145,0.435606142685502,257.61
2513000,['2513000'],0.4503498241575832,0.3806231693903639,215.15
2513109,['2513109'],0.4647722155112144,0.3971180966660761,212.38
2513158,['2513158'],0.42239524666084094,0.39934400569487705,195.11
2513208,['2513208'],0.43785726658443924,0.40047084600354244,287.75
2513307,['2513307'],0.451915795023452,0.42514529132723466,272.31
2513356,['2513356'],0.5171167776140653,0.48263877838127556,204.09
2513406,['2513406'],0.5147607372599727,0.5006993701514469,370.81
2513505,['2513505'],0.4906676241934298,0.39484061138854765,163.75
2513604,['2513604'],0.46287528330776706,0.4184819183881877,271.06
2513653,['2513653'],0.41654540760708614,0.3765549394566492,248.63
2513703,['2513703'],0.464692129766619,0.41641096239395936,315.87
2513802,['2513802'],0.5849289941842619,0.5270889122212041,304.16
2513851,['2513851'],0.4364425520008781,0.4076684654612237,272.44
2513901,['2513901'],0.4766858493992294,0.4907114324715317,324.47
2513927,['2513927'],0.4177728935239098,0.4351073128224957,284.72
2513943,['2513943'],0.47639480714448246,0.4317641186850847,334.83
2513968,['2513968'],0.4443338009365019,0.41504948203781544,253.37
2513984,['2513984'],0.42034167821437096,0.4280918795966906,256.67
2514008,['2514008'],0.5309462406240194,0.48881269282116535,368.8
2514107,['2514107'],0.4632904862188917,0.4287969943461024,206.63
2514206,['2514206'],0.45922037362294266,0.40513523392260564,216.08
2514305,['2514305'],0.42555028609128065,0.4045778348629112,236.7
2514404,['2514404'],0.42538185216997093,0.3828985973393839,232.86
2514453,['2514453'],0.4679693385452933,0.40753766920602397,208.99
2514503,['2514503'],0.4728593624297561,0.4597254755661344,318.28
2514552,['2514552'],0.45683000337472546,0.37874602069351315,221.28
2514602,['2514602'],0.4486737485024873,0.41674026851456225,238.79
2514651,['2514651'],0.47315524321321356,0.39579767958411627,221.94
2514701,['2514701'],0.44034924285514987,0.4337362813867899,300.83
2514800,['2514800'],0.4497430551567426,0.4259297998115388,230.27
2514909,['2514909'],0.5070450640816758,0.486417526029719,366.77
2515005,['2515005'],0.4617953059794411,0.39369469376351685,195.36
2515104,['2515104'],0.4590139790584429,0.4218734905262935,259.18
2515203,['2515203'],0.41457782524001874,0.42815461051993153,261.83
2515302,['2515302'],0.5036441176560851,0.43296464006829805,255.43
2515401,['2515401'],0.4586212896955283,0.42343169328841,213.6
2515500,['2515500'],0.45821615007859096,0.4563694761791053,325.99
2515609,['2515609'],0.48343530885079644,0.49678810472121904,276.04
2515708,['2515708'],0.4543935056598818,0.4257157254714605,233.06
2515807,['2515807'],0.4506465086215605,0.4024619794976705,265.71
2515906,['2515906'],0.4734393529503501,0.45116745376231626,217.7
2515930,['2515930'],0.4544455460608058,0.3636369469850973,245.71
2515971,['2515971'],0.451392182132508,0.3470850255712177,207.65
2516003,['2516003'],0.5631033544560364,0.5219519905939685,308.58
2516102,['2516102'],0.48739151640622236,0.4806991731618301,324.99
2516151,['2516151'],0.45414922940741653,0.4023072804122707,218.02
2516201,['2516201'],0.553206256747876,0.534818788983761,432.36
2516300,['2516300'],0.4849812453070971,0.4759390199652702,334.97
2516409,['2516409'],0.4712457333008161,0.3938875058471295,190.61
2516508,['2516508'],0.4604599988171004,0.4228501809043572,263.33
2516607,['2516607'],0.5060668738977794,0.4715521180192065,256.72
2516706,['2516706'],0.5151866318308267,0.502711537325,265.64
2516755,['2516755'],0.3977527801599795,0.3842471033950978,268.87
2516805,['2516805'],0.4587211170158698,0.4533482657102097,290.39
2516904,['2516904'],0.5377551199231233,0.521542310231023,351.05
2517001,['2517001'],0.5069900506246409,0.4463357411259332,229.9
2517100,['2517100'],0.39777973529968924,0.40018834946795834,375.21
2517209,['2517209'],0.4444495440443291,0.3798771045372391,226.0
2517407,['2517407'],0.4127218888879042,0.41309543991982967,270.1
2600054,['2600054'],0.4647388634253167,0.42521745041636494,374.36
2600104,['2600104'],0.5537897541960696,0.5171984315149363,377.42
2600203,['2600203'],0.49576000775873086,0.4311222055994004,228.33
2600302,['2600302'],0.46643114283531817,0.41375611994271344,279.24
2600401,['2600401'],0.47790847573883455,0.4115500162733613,187.62
2600500,['2600500'],0.5536794137042683,0.5030572622394686,233.71
2600609,['2600609'],0.46248994942913535,0.453807086150388,271.86
2600708,['2600708'],0.48976949252964475,0.427576272337965,256.84
2600807,['2600807'],0.4716987499755252,0.4251848540637372,251.68
2600906,['2600906'],0.46925348120908206,0.48032540792889833,282.3
2601003,['2601003'],0.5283793876970815,0.4669386435161257,246.47
2601052,['2601052'],0.4479882333623424,0.40199950701962295,229.99
2601102,['2601102'],0.538186535768228,0.5234704117534626,313.81
2601201,['2601201'],0.5855608048378299,0.5484505227801066,441.34
2601300,['2601300'],0.48616385320500966,0.4486453682436712,251.09
2601409,['2601409'],0.5573703411236737,0.46114023245939295,234.23
2601508,['2601508'],0.4304210486007002,0.42600680421539006,223.12
2601607,['2601607'],0.6161506130409549,0.5870459858794773,349.81
2601706,['2601706'],0.4972378243525488,0.471475519951277,365.32
2601805,['2601805'],0.517611781802058,0.4640072678849645,218.62
2601904,['2601904'],0.522402356054706,0.47501221353851253,343.13
2602001,['2602001'],0.5073891197259504,0.47377825224385606,231.44
2602100,['2602100'],0.5910512072223666,0.5567043293834979,300.05
2602209,['2602209'],0.4597506581902897,0.3876829776983237,240.49
2602308,['2602308'],0.5200275675133448,0.4676785333635327,249.99
2602407,['2602407'],0.4571775577196524,0.41926860943988564,225.58
2602506,['2602506'],0.4756323387103003,0.4475513656286131,261.85
2602605,['2602605'],0.45879432763972405,0.42537442633439426,288.85
2602704,['2602704'],0.42675923220584633,0.3649265103521544,245.09
2602803,['2602803'],0.5261194231045025,0.46002600243199565,171.22
2602902,['2602902'],0.554527123982455,0.5001083352038335,440.14
2603009,['2603009'],0.5690305530684744,0.5483624318296785,289.9
2603108,['2603108'],0.4718440682450027,0.4146269953063928,297.13
2603207,['2603207'],0.5592828428076717,0.443369319773246,175.74
2603306,['2603306'],0.4840787345808488,0.44680717790344016,215.38
2603405,['2603405'],0.49080999368678546,0.476678460377414,272.01
2603454,['2603454'],0.5422003027011718,0.48259634655218553,443.36
2603504,['2603504'],0.5260368085573538,0.481592512060632,282.69
2603603,['2603603'],0.4744135826303547,0.43451757148255943,273.19
2603702,['2603702'],0.5548886815913068,0.42445035002265774,220.33
2603801,['2603801'],0.4737261596679616,0.4152412445478011,214.48
2603900,['2603900'],0.5005119535859911,0.4460685731178271,227.14
2603926,['2603926'],0.5156571051946219,0.447889512512778,167.74
2604007,['2604007'],0.5158809552495781,0.47555733349730966,387.26
2604106,['2604106'],0.5429703609204611,0.5029347016912522,538.21
2604155,['2604155'],0.4191966680456729,0.3212603090856142,199.51
2604205,['2604205'],0.5467717971306957,0.4786113824819934,278.1
2604304,['2604304'],0.5322171451348086,0.5199809099130703,267.19
2604403,['2604403'],0.43164847590369093,0.3558534061873111,228.37
2604502,['2604502'],0.5418533956796417,0.5198890345090161,337.73
2604601,['2604601'],0.511201523356747,0.47281687384338844,283.72
2604700,['2604700'],0.5121438503410081,0.45678656635219994,241.24
2604809,['2604809'],0.46733189528761987,0.4097130098601338,221.51
2604908,['2604908'],0.46305176938714376,0.4311001160810668,244.84
2605004,['2605004'],0.4856753448413865,0.44535983573461957,326.89
2605103,['2605103'],0.5240697068294466,0.4875658398267134,342.76
2605152,['2605152'],0.4400828969929459,0.4301355983398679,255.64
2605202,['2605202'],0.45819078160169724,0.4113475601418528,313.89
2605301,['2605301'],0.5276926599397797,0.5296479527667326,233.57
2605400,['2605400'],0.4830873825541129,0.4562279971899569,285.35
2605459,['2605459'],0.5860784849442795,0.4656707695902905,836.34
2605509,['2605509'],0.4902093207250996,0.4698024183907735,306.4
2605608,['2605608'],0.47727368140852133,0.4310632486565198,223.85
2605707,['2605707'],0.4978840613714365,0.47223985890926523,307.23
2605806,['2605806'],0.45742405041477485,0.38679733246862347,278.45
2605905,['2605905'],0.45528940618239055,0.41689629841861353,219.06
2606002,['2606002'],0.5777858844670057,0.550996528898399,478.04
2606101,['2606101'],0.5098994901663163,0.4919225845261578,274.89
2606200,['2606200'],0.5303259496828385,0.5019869663900363,349.89
2606309,['2606309'],0.5160215985445323,0.4671810546329578,230.29
2606408,['2606408'],0.5234712915924431,0.49160008986824455,391.65
2606507,['2606507'],0.5089164400998752,0.4438483668330273,197.13
2606606,['2606606'],0.494503681142448,0.4519260008314989,214.34
2606705,['2606705'],0.42922548368106317,0.4225111604808893,237.44
2606804,['2606804'],0.4865626589809492,0.45277844132088174,369.8
2606903,['2606903'],0.5258318085777856,0.5207836426177497,291.24
2607000,['2607000'],0.5679702724672753,0.5151015338731186,179.47
2607109,['2607109'],0.4974605536051768,0.48109432038323685,285.98
2607208,['2607208'],0.5069975846070676,0.4506671541474513,344.91
2607307,['2607307'],0.4788668721896675,0.48466929593127295,230.35
2607406,['2607406'],0.4405448607785599,0.411593297965975,270.5
2607505,['2607505'],0.4851928231619449,0.43473289055897024,213.61
2607604,['2607604'],0.7466772717170089,0.5788769719896002,320.58
2607653,['2607653'],0.5077460852709974,0.429690126314741,253.48
2607703,['2607703'],0.5349703956662573,0.4980319195639472,326.2
2607752,['2607752'],0.5982485159928043,0.5078060112182035,285.69
2607802,['2607802'],0.43574496022512055,0.3922630058025899,245.49
2607901,['2607901'],0.5840237350154194,0.5586320852973852,564.79
2607950,['2607950'],0.5588307080849382,0.5012322261401752,237.97
2608008,['2608008'],0.46504429464726915,0.4271565811286928,238.13
2608057,['2608057'],0.5524082245430162,0.5094170087027738,330.72
2608107,['2608107'],0.46847597326900225,0.39158289932399304,265.36
2608206,['2608206'],0.4842151511281564,0.4418957928477437,253.25
2608255,['2608255'],0.478666205454239,0.45129987802647276,226.83
2608305,['2608305'],0.47524913002197855,0.46005903979899143,257.66
2608404,['2608404'],0.4409854261275826,0.42758667193688205,203.06
2608453,['2608453'],0.4376833717240415,0.39030764373056903,267.77
2608503,['2608503'],0.4428806334502762,0.3866547571843377,247.49
2608602,['2608602'],0.4804559309279799,0.45298211712932446,219.25
2608701,['2608701'],0.4691834072252823,0.43278920466966786,247.16
2608750,['2608750'],0.5201980836524104,0.4692027495938329,300.2
2608800,['2608800'],0.4893040612525781,0.4568523439114204,327.11
2608909,['2608909'],0.5446065742332301,0.47505968965783407,374.2
2609006,['2609006'],0.4864330761370087,0.45694040793615476,274.63
2609105,['2609105'],0.43849525255322286,0.37668351875616657,220.6
2609154,['2609154'],0.48098534082717026,0.43366343233712046,154.15
2609204,['2609204'],0.5443105023155294,0.4899515792233279,223.07
2609303,['2609303'],0.5771145724793294,0.466128559304265,185.31
2609402,['2609402'],0.5040370374565659,0.46044160545310975,330.69
2609501,['2609501'],0.5042232096511303,0.43919777936355286,338.28
2609600,['2609600'],0.5612098503918629,0.5326050663226113,619.42
2609709,['2609709'],0.4946219646635973,0.40374617404670143,232.37
2609808,['2609808'],0.4925518112402181,0.50402946933661,219.36
2609907,['2609907'],0.5824973008787759,0.5312304571130957,284.41
2610004,['2610004'],0.5241010421500776,0.43926100078536456,288.11
2610103,['2610103'],0.48643932594371786,0.4427395230983383,241.36
2610202,['2610202'],0.5182075762624218,0.4550800964376356,230.46
2610301,['2610301'],0.5086505818198143,0.4190594734366555,209.5
2610400,['2610400'],0.5559445747881935,0.5146769128143821,249.74
2610509,['2610509'],0.47100235896377385,0.4279451911804215,252.49
2610608,['2610608'],0.5682266484985082,0.5109739856895102,345.33
2610707,['2610707'],0.4982699441852626,0.47034618223026137,507.05
2610806,['2610806'],0.4985679945873678,0.45233141993708315,239.13
2610905,['2610905'],0.5539836997407136,0.5054617475924899,318.56
2611002,['2611002'],0.5442002504324235,0.5312835166704859,333.05
2611101,['2611101'],0.614614533346759,0.5916021771509419,580.59
