Cod2000	Cod2010	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2500700	['2500700']	0.508163696315001	0.5332986410162629	304.495358744598	304.495358744598
2500734	['2500734']	0.44918534561531054	0.5035196798015706	220.163848212087	220.163848212087
2500775	['2500775']	0.4981589482134986	0.5144696463340742	270.440475257974	270.440475257974
2500809	['2500809']	0.4858497187997074	0.5332837263670216	228.59686760821	228.59686760821
2500908	['2500908']	0.49854912160050235	0.546483821246289	272.752925001814	272.752925001814
2501005	['2501005']	0.48697723416093175	0.5305154919691397	234.869784678696	234.869784678696
2501104	['2501104']	0.5215483981652936	0.5499760034552389	318.282810002682	318.282810002682
2501153	['2501153']	0.4668001196552254	0.46222413430638376	270.536867233824	270.536867233824
2501203	['2501203']	0.45173894001900183	0.49183836869373154	279.895617607377	279.895617607377
2501302	['2501302']	0.5253429649597011	0.5817572904326143	221.328988484056	221.328988484056
2501351	['2501351']	0.507580121780518	0.5373073375796885	331.121494351011	331.121494351011
2501401	['2501401']	0.5570598741025692	0.5830297367654604	229.09334811789	229.09334811789
2501500	['2501500']	0.5770006947898709	0.6048421739822766	232.393505567767	232.393505567767
2501534	['2501534']	0.5020304680755041	0.534890809929961	196.656026306933	196.656026306933
2501575	['2501575']	0.43060445389736657	0.49764345438104174	210.351527657527	210.351527657527
2501609	['2501609']	0.4794734669001771	0.5187357310726024	231.511644834848	231.511644834848
2501708	['2501708']	0.43740912883616323	0.4552878493720188	298.93915114192	298.93915114192
2501807	['2501807']	0.4759733322432421	0.48076074420606774	365.665249783733	365.665249783733
2501906	['2501906']	0.4591757530508829	0.5068578058775173	252.10050037914	252.10050037914
2502003	['2502003']	0.47373604935125135	0.4736305597429816	236.87582914263	236.87582914263
2502052	['2502052']	0.4738419384479837	0.551328537651897	208.7196052518	208.7196052518
2502102	['2502102']	0.47688290833200897	0.4613895611083938	268.316197384721	268.316197384721
2502151	['2502151']	0.4108182495619219	0.4207022007456074	312.071351022663	312.071351022663
2502201	['2502201']	0.4598414158062223	0.5052805850043467	299.669904653923	299.669904653923
2502300	['2502300']	0.43080151321409765	0.4563108305033743	256.194792999361	256.194792999361
2502409	['2502409']	0.5033901712567805	0.5269708238089261	262.143896394777	262.143896394777
2502508	['2502508']	0.4299051508047832	0.46122538941280655	315.807424844057	315.807424844057
2502607	['2502607']	0.4846171545524087	0.5270053870521695	283.061834894874	283.061834894874
2502706	['2502706']	0.4796668635186886	0.508626965697901	229.95410367946	229.95410367946
2502805	['2502805']	0.4797274100729615	0.47454801189451756	283.213386445261	283.213386445261
2502904	['2502904']	0.4564873192281227	0.4730011859919854	263.916662580922	263.916662580922
2503001	['2503001']	0.48549856215389975	0.48835711304247986	256.138902131579	256.138902131579
2503100	['2503100']	0.4121055573974527	0.46211960221082415	281.674279420649	281.674279420649
2503209	['2503209']	0.6870630008625938	0.7019298622296002	942.859947837989	942.859947837989
2503308	['2503308']	0.5009961715246766	0.5077918737884496	297.044455732201	297.044455732201
2503407	['2503407']	0.49041550941291445	0.4943838721821331	245.720575637141	245.720575637141
2503506	['2503506']	0.473899712097975	0.5281965481549208	244.555553897678	244.555553897678
2503555	['2503555']	0.4713804023431857	0.5373561302420142	179.578957640418	179.578957640418
2503605	['2503605']	0.511479637163876	0.5170917199628287	292.295466653898	292.295466653898
2503704	['2503704']	0.5585588916902118	0.5635812656960322	504.400533180033	504.400533180033
2503753	['2503753']	0.46409441795726947	0.5059280439950083	199.187162838817	199.187162838817
2503803	['2503803']	0.4434197478755856	0.47409781083759783	260.495678237734	260.495678237734
2503902	['2503902']	0.4283420228227969	0.4653815794036389	239.393502163899	239.393502163899
2504009	['2504009']	0.5774186657032236	0.5853432042681406	612.54865949185	612.54865949185
2504033	['2504033']	0.4760006483431246	0.5152399599105293	189.950379671718	189.950379671718
2504074	['2504074']	0.4165228521473262	0.4535739639780476	294.741053107278	294.741053107278
2504108	['2504108']	0.44996446717379734	0.4764059893901339	208.787527632741	208.787527632741
2504157	['2504157']	0.512986310293456	0.5812856582824484	167.363069079796	167.363069079796
2504207	['2504207']	0.4885670053902781	0.5191656494424506	248.326900921294	248.326900921294
2504306	['2504306']	0.49282352281820296	0.5045274746556084	366.482624838144	366.482624838144
2504355	['2504355']	0.5449450144651606	0.5677979418375592	367.571300123843	367.571300123843
2504405	['2504405']	0.5320485695829935	0.5613562625983111	280.631595181095	280.631595181095
2504504	['2504504']	0.46316240335509484	0.4837752802871761	281.644829905814	281.644829905814
2504603	['2504603']	0.5274755166670573	0.541453192717729	306.147040079158	306.147040079158
2504702	['2504702']	0.47058169612778034	0.4988545287465722	257.269281352217	257.269281352217
2504801	['2504801']	0.4995777111915648	0.5225159853752739	283.500989057298	283.500989057298
2504850	['2504850']	0.4406676014180855	0.4897862995234764	303.712176480707	303.712176480707
2504900	['2504900']	0.4189140428689617	0.4359431551684926	214.647877511284	214.647877511284
2505006	['2505006']	0.46083436737934147	0.494581610754546	231.488602788243	231.488602788243
2505105	['2505105']	0.5018443924054476	0.5107052574080027	280.818216130688	280.818216130688
2505204	['2505204']	0.4594203016072177	0.4916936243157275	264.804706975718	264.804706975718
2505238	['2505238']	0.4279819994558378	0.48381499772265546	213.427155511114	213.427155511114
2505279	['2505279']	0.4774396514496744	0.5262971445796377	211.319467323857	211.319467323857
2505303	['2505303']	0.6259130385969509	0.5962748766807078	360.751383906874	360.751383906874
2505352	['2505352']	0.4557482534927888	0.4986422651133633	180.031652519356	180.031652519356
2505402	['2505402']	0.498564753958872	0.5470608024637336	243.732233481505	243.732233481505
2505501	['2505501']	0.4523652388739573	0.47524040288354685	251.837362759717	251.837362759717
2505600	['2505600']	0.5492204420683302	0.5639824029750697	257.392872624457	257.392872624457
2505709	['2505709']	0.48438305797735814	0.5446590326694873	205.681250685623	205.681250685623
2505808	['2505808']	0.48863268713375196	0.522917300800593	258.888919380841	258.888919380841
2505907	['2505907']	0.4362586714112504	0.4660033966799604	247.436344752464	247.436344752464
2506004	['2506004']	0.5155485834401903	0.542484995160139	315.166082358098	315.166082358098
2506103	['2506103']	0.46941514259364625	0.5213278652923697	232.45886883152	232.45886883152
2506202	['2506202']	0.5708686040699735	0.5882434531432197	413.434652243554	413.434652243554
2506251	['2506251']	0.5250751721551538	0.5634375408628756	166.520684344307	166.520684344307
2506301	['2506301']	0.5289984967172141	0.5389407480481241	415.579351621361	415.579351621361
2506400	['2506400']	0.42583290383090544	0.4597781680133768	229.216806707027	229.216806707027
2506509	['2506509']	0.4422828647985967	0.4613856025246912	282.845152428409	282.845152428409
2506608	['2506608']	0.47488940481552067	0.5407229485688856	238.840990406606	238.840990406606
2506707	['2506707']	0.48532026892269875	0.5203903867140691	206.572671315437	206.572671315437
2506806	['2506806']	0.4629796582452981	0.5017633369280472	277.740897405991	277.740897405991
2506905	['2506905']	0.49200038399603085	0.5031477821276795	316.03026775833	316.03026775833
2507002	['2507002']	0.49323489574150203	0.5072102134163181	345.601118220298	345.601118220298
2507101	['2507101']	0.4494383597490529	0.489969567466927	229.534349897019	229.534349897019
2507200	['2507200']	0.446111031650841	0.49911889908508844	239.900361937242	239.900361937242
2507309	['2507309']	0.513826452837182	0.5507810642996722	243.234846667703	243.234846667703
2507408	['2507408']	0.5088389756978672	0.5117498598236793	287.957772490476	287.957772490476
2507507	['2507507']	0.6193814928557242	0.6264719715412423	921.917214899431	921.917214899431
2507606	['2507606']	0.4455376511299901	0.490552368241604	226.815116300785	226.815116300785
2507705	['2507705']	0.48632004570329845	0.5136470979270729	250.513290494464	250.513290494464
2507804	['2507804']	0.4587734387316271	0.4809002696912785	277.377045621166	277.377045621166
2507903	['2507903']	0.48816596698585735	0.540291917838469	229.186866679395	229.186866679395
2508000	['2508000']	0.49677994288332383	0.5181332536182162	243.863047841956	243.863047841956
2508109	['2508109']	0.41894842235203644	0.4542677683936438	219.91953044121	219.91953044121
2508208	['2508208']	0.48262517398587845	0.530994895517434	224.973339522692	224.973339522692
2508307	['2508307']	0.5516269100455564	0.5558522908389897	372.988970376189	372.988970376189
2508406	['2508406']	0.4506086175250974	0.4545271572173899	211.084792079655	211.084792079655
2508505	['2508505']	0.4437229634151879	0.5106640420442097	204.958104203505	204.958104203505
2508554	['2508554']	0.4211429665238643	0.42931445690447756	231.890760345905	231.890760345905
2508604	['2508604']	0.5399420581077843	0.5619381540240167	283.206166981687	283.206166981687
2508703	['2508703']	0.47772498514324113	0.507432478567835	203.596839778141	203.596839778141
2508802	['2508802']	0.5596607272039062	0.5826258251468333	373.816092989374	373.816092989374
2508901	['2508901']	0.5152885727155117	0.5417476000862695	294.833567600289	294.833567600289
2509008	['2509008']	0.5011792454744801	0.5347511645473947	221.630575719043	221.630575719043
2509057	['2509057']	0.49027353118424655	0.5194009842691548	205.689251886145	205.689251886145
2509107	['2509107']	0.4719131165373839	0.47712570729074444	240.495947961598	240.495947961598
2509156	['2509156']	0.48021819532448107	0.5174216095620767	289.608347194171	289.608347194171
2509206	['2509206']	0.42937694295487483	0.4654355335305004	243.340050204875	243.340050204875
2509305	['2509305']	0.473937768704638	0.5016570441897852	209.972744748629	209.972744748629
2509339	['2509339']	0.42578314631285774	0.44113980835514865	216.921995863404	216.921995863404
2509370	['2509370']	0.4272796296655421	0.4686025088137845	251.966108812363	251.966108812363
2509396	['2509396']	0.4811950884948135	0.5225655133694818	223.830064206844	223.830064206844
2509404	['2509404']	0.463465377967997	0.5040334166462203	224.334906823206	224.334906823206
2509503	['2509503']	0.44135388701641876	0.4746057268517714	237.047699877071	237.047699877071
2509602	['2509602']	0.497468328667117	0.5486909702768772	290.359323094389	290.359323094389
2509701	['2509701']	0.5551698467659681	0.5788670970950993	385.006772508611	385.006772508611
2509800	['2509800']	0.4588425275302124	0.4966167366698462	237.741182343749	237.741182343749
2509909	['2509909']	0.49489189471971273	0.5441902724801428	196.488682892767	196.488682892767
2510006	['2510006']	0.46851472650038906	0.518755601555102	211.288544672911	211.288544672911
2510105	['2510105']	0.5088260194989228	0.5207720269743241	283.96260293709	283.96260293709
2510204	['2510204']	0.48959384356213753	0.5428138066886575	263.895463558792	263.895463558792
2510303	['2510303']	0.4183261727630403	0.45865077176274327	269.148765145946	269.148765145946
2510402	['2510402']	0.507420674035502	0.5559337596885106	216.417719851471	216.417719851471
2510501	['2510501']	0.44746359259168844	0.5085992683263543	210.723081258184	210.723081258184
2510600	['2510600']	0.4559630383261849	0.48296386745471964	296.629772044346	296.629772044346
2510659	['2510659']	0.4604220600456068	0.4990702535933076	296.036775435318	296.036775435318
2510709	['2510709']	0.4884988104634981	0.5124748942117483	266.489851702197	266.489851702197
2510808	['2510808']	0.5665137244480661	0.5637667905770887	499.071117336125	499.071117336125
2510907	['2510907']	0.49034992192391247	0.4964954731651692	306.193659459304	306.193659459304
2511004	['2511004']	0.4569827212106171	0.5077288182397555	214.670114043801	214.670114043801
2511103	['2511103']	0.46137195233654427	0.492715715330307	266.038886990426	266.038886990426
2511202	['2511202']	0.514684056510599	0.540544493912036	268.016360352705	268.016360352705
2511301	['2511301']	0.5328623738647371	0.5440491775385365	310.75299422345	310.75299422345
2511400	['2511400']	0.5088686742810863	0.5281158401645216	313.970663723516	313.970663723516
2511509	['2511509']	0.4638396841619771	0.4997138713721785	224.848434204217	224.848434204217
2511608	['2511608']	0.54686971393226	0.5897019593016644	255.347734315483	255.347734315483
2511707	['2511707']	0.4152592593678833	0.444422747870006	215.065070495348	215.065070495348
2511806	['2511806']	0.5030524679480213	0.5302526882911549	260.506284578247	260.506284578247
2511905	['2511905']	0.4932335599825085	0.5122451301955279	222.394950604096	222.394950604096
2512002	['2512002']	0.42036359754742847	0.46493569568204485	250.870804969473	250.870804969473
2512036	['2512036']	0.4455797091974728	0.49211584633290195	184.745682255676	184.745682255676
2512077	['2512077']	0.42963275261025446	0.46066406961260353	288.870981709893	288.870981709893
2512101	['2512101']	0.5195707439600237	0.5376305103071046	379.114125020782	379.114125020782
2512200	['2512200']	0.4123750192968474	0.4392762862340336	269.347727493501	269.347727493501
2512309	['2512309']	0.4753020193528581	0.48083039475984957	329.598065541315	329.598065541315
2512408	['2512408']	0.43526337193376774	0.4570704992901402	274.986350314807	274.986350314807
2512507	['2512507']	0.4390449426951468	0.46860046707854874	284.749841756327	284.749841756327
2512606	['2512606']	0.4495205296799104	0.4644331970255521	262.967956315351	262.967956315351
2512705	['2512705']	0.5363171712710444	0.5588698826949868	313.648717587929	313.648717587929
2512721	['2512721']	0.4463378361696705	0.5267577932996377	209.49361574074	209.49361574074
2512747	['2512747']	0.4541468486034548	0.5182826601472473	188.440785521289	188.440785521289
2512754	['2512754']	0.46864348848633886	0.5014816534460427	258.287046578518	258.287046578518
2512762	['2512762']	0.45976906958573016	0.4989662875501044	225.387561816886	225.387561816886
2512788	['2512788']	0.42765807453142823	0.4379927755000592	268.503577808882	268.503577808882
2512804	['2512804']	0.4242959609431707	0.4430520538554994	238.516790657043	238.516790657043
2512903	['2512903']	0.4972058598146053	0.5094338238516269	257.607049231331	257.607049231331
2513000	['2513000']	0.45365414005807936	0.4665502346339875	215.154181334967	215.154181334967
2513109	['2513109']	0.4638179603070325	0.5127388535145717	212.383940757713	212.383940757713
2513158	['2513158']	0.42263982866291316	0.48410162112420696	195.105201069656	195.105201069656
2513208	['2513208']	0.4373665110709729	0.4593169779878514	287.746290845267	287.746290845267
2513307	['2513307']	0.45444648707683666	0.5056788564756421	272.306314645763	272.306314645763
2513356	['2513356']	0.5222528324355623	0.5334428859655193	204.089146685367	204.089146685367
2513406	['2513406']	0.5145954631079067	0.5190386977220093	370.80739381129	370.80739381129
2513505	['2513505']	0.4918370653588495	0.5492410504578686	163.745977624804	163.745977624804
2513604	['2513604']	0.46087694575971694	0.4899980578083344	271.063429124959	271.063429124959
2513653	['2513653']	0.41923882839424265	0.43735520700854513	248.629038982467	248.629038982467
2513703	['2513703']	0.4646683944047467	0.4775674811871451	315.871630145638	315.871630145638
2513802	['2513802']	0.5817453715546061	0.5972515059990611	304.160004092495	304.160004092495
2513851	['2513851']	0.4418664074935499	0.4661025362537432	272.435333966688	272.435333966688
2513901	['2513901']	0.4768061826057395	0.4799508176964875	324.467009326008	324.467009326008
2513927	['2513927']	0.4193288402203251	0.4659995681172091	284.721756340206	284.721756340206
2513943	['2513943']	0.4826246206782695	0.47824738934984934	334.834283339906	334.834283339906
2513968	['2513968']	0.4488749032757917	0.4556680034211782	253.36831953474	253.36831953474
2513984	['2513984']	0.4174641341881066	0.4525110327168751	256.666217322218	256.666217322218
2514008	['2514008']	0.5321947984478915	0.5290120798330966	368.795854599391	368.795854599391
2514107	['2514107']	0.46348408696938015	0.5166399160585574	206.62987981277	206.62987981277
2514206	['2514206']	0.46035011281535443	0.494667937209169	216.075544767369	216.075544767369
2514305	['2514305']	0.42613940155883623	0.4483254873988127	236.698957799684	236.698957799684
2514404	['2514404']	0.4233679337219507	0.45066734390580865	232.862311432846	232.862311432846
2514453	['2514453']	0.4643379646312349	0.5136066656200762	208.992368360644	208.992368360644
2514503	['2514503']	0.4727013767320103	0.5029159574153647	318.276167696591	318.276167696591
2514552	['2514552']	0.4566633590652891	0.4547603003859294	221.278993758406	221.278993758406
2514602	['2514602']	0.45134951694328806	0.48456473064931915	238.790582291618	238.790582291618
2514651	['2514651']	0.47016465946977415	0.4650196887132061	221.943711100859	221.943711100859
2514701	['2514701']	0.43795469423187317	0.4338616394680872	300.827447455332	300.827447455332
2514800	['2514800']	0.4480504202345882	0.4900942435413249	230.267011774912	230.267011774912
2514909	['2514909']	0.5106802882366384	0.5262454858864809	366.773429539005	366.773429539005
2515005	['2515005']	0.4624275584957145	0.4903978940914696	195.357237993116	195.357237993116
2515104	['2515104']	0.4559759660655457	0.4873078873145026	259.176173343646	259.176173343646
2515203	['2515203']	0.4155015302973569	0.4681327590451072	261.830405408153	261.830405408153
2515302	['2515302']	0.5036988622603056	0.5174346440373161	255.429197143339	255.429197143339
2515401	['2515401']	0.4591423880183484	0.48076323757341743	213.595004379835	213.595004379835
2515500	['2515500']	0.45868537436491064	0.48774863926483725	325.992370626825	325.992370626825
2515609	['2515609']	0.48203637375283814	0.49881056127266665	276.038190243319	276.038190243319
2515708	['2515708']	0.45246773018202546	0.4791522431427909	233.064041924729	233.064041924729
2515807	['2515807']	0.45232151483525584	0.4902314044266344	265.713525959937	265.713525959937
2515906	['2515906']	0.4740604085983263	0.5163869723105622	217.701960426873	217.701960426873
2515930	['2515930']	0.45615464599916056	0.4742351016949067	245.709303275242	245.709303275242
2515971	['2515971']	0.45402435363169913	0.49288222180494634	207.654156255874	207.654156255874
2516003	['2516003']	0.5624885068065579	0.5785122534957399	308.583779560799	308.583779560799
2516102	['2516102']	0.4878905721438396	0.5214212629692023	324.986096608102	324.986096608102
2516151	['2516151']	0.4541577239240514	0.4987437946627862	218.020919787174	218.020919787174
2516201	['2516201']	0.5532961051880674	0.5469117602417953	432.356288502783	432.356288502783
2516300	['2516300']	0.48510736206996175	0.5064138835610463	334.965731977379	334.965731977379
2516409	['2516409']	0.4708371816849669	0.4927828163354234	190.613210284626	190.613210284626
2516508	['2516508']	0.4592008903368834	0.49131196464992355	263.334694537917	263.334694537917
2516607	['2516607']	0.5041994948571674	0.5316899976099111	256.715083709394	256.715083709394
2516706	['2516706']	0.5146077499876051	0.5622402799187635	265.64164649213	265.64164649213
2516755	['2516755']	0.3946439498302169	0.42879676929231614	268.870758275563	268.870758275563
2516805	['2516805']	0.45892485762286483	0.48643192737946295	290.38861054815	290.38861054815
2516904	['2516904']	0.5364081491944903	0.5479144415852164	351.046548223673	351.046548223673
2517001	['2517001']	0.5066567276644369	0.5474993588532207	229.898106171719	229.898106171719
2517100	['2517100']	0.39753856488586825	0.4078008802872457	375.212977070375	375.212977070375
2517209	['2517209']	0.4461001308044922	0.4525976256828522	226.00026133199	226.00026133199
2517407	['2517407']	0.4111181399618611	0.43650937168270243	270.100794549853	270.100794549853
2600054	['2600054']	0.46455526135165115	0.47055643307851247	374.357499986856	374.357499986856
2600104	['2600104']	0.553106656769094	0.5743516781788617	377.418498643338	377.418498643338
2600203	['2600203']	0.49446394296416707	0.53089906956367	228.330181985987	228.330181985987
2600302	['2600302']	0.4660715747821802	0.5071698314829874	279.243086776651	279.243086776651
2600401	['2600401']	0.4780757542124361	0.5062411517153154	187.619051977091	187.619051977091
2600500	['2600500']	0.5528876172315256	0.5923006183847956	233.711441832403	233.711441832403
2600609	['2600609']	0.4615724725650894	0.49966866721444203	271.859945736831	271.859945736831
2600708	['2600708']	0.49084001877152184	0.5148074303086911	256.841356462544	256.841356462544
2600807	['2600807']	0.4720881433750532	0.5182925398858959	251.678734606503	251.678734606503
2600906	['2600906']	0.47075306214752954	0.5032456547436724	282.300718088341	282.300718088341
2601003	['2601003']	0.5293060781409169	0.5898292573506582	246.466478653996	246.466478653996
2601052	['2601052']	0.44846657454090655	0.4605710393654634	229.988473946932	229.988473946932
2601102	['2601102']	0.539515459336533	0.5634796246706555	313.813598773216	313.813598773216
2601201	['2601201']	0.5852124653684257	0.5988060650939739	441.340490655674	441.340490655674
2601300	['2601300']	0.48582940926041074	0.5258701120449183	251.087781050278	251.087781050278
2601409	['2601409']	0.5579793393913796	0.5784289047862039	234.229651228635	234.229651228635
2601508	['2601508']	0.42976744513976384	0.4770209749374079	223.122004848879	223.122004848879
2601607	['2601607']	0.6152799185741364	0.6300001831467211	349.813878885861	349.813878885861
2601706	['2601706']	0.4970360862890597	0.5179192817308349	365.324275890216	365.324275890216
2601805	['2601805']	0.5168561831296025	0.5512263726375645	218.624199976174	218.624199976174
2601904	['2601904']	0.5222568627013465	0.5361783884442795	343.134434376599	343.134434376599
2602001	['2602001']	0.5079120141002063	0.5507781259153004	231.444334654061	231.444334654061
2602100	['2602100']	0.59006477349823	0.6309090989863113	300.050449943608	300.050449943608
2602209	['2602209']	0.46040336747243515	0.49536895152851157	240.491722089439	240.491722089439
2602308	['2602308']	0.5206850365243181	0.5666770767296506	249.992047117626	249.992047117626
2602407	['2602407']	0.45603021880892947	0.4908350788663043	225.58046761814	225.58046761814
2602506	['2602506']	0.47542568844581756	0.49740316307392207	261.84752823261	261.84752823261
2602605	['2602605']	0.459253596903787	0.4797136912297758	288.847132806525	288.847132806525
2602704	['2602704']	0.42737365986582987	0.4583797309058273	245.090485867032	245.090485867032
2602803	['2602803']	0.5267763048522829	0.5799059639543087	171.218974447384	171.218974447384
2602902	['2602902']	0.5556347248248056	0.5602178624501254	440.142378949952	440.142378949952
2603009	['2603009']	0.5690220407586305	0.5939946448996435	289.902302559128	289.902302559128
2603108	['2603108']	0.4716267378120883	0.49861102651529066	297.133615055502	297.133615055502
2603207	['2603207']	0.5597544277945888	0.6024568979066169	175.742394963622	175.742394963622
2603306	['2603306']	0.486771130167293	0.537711610648463	215.384621440035	215.384621440035
2603405	['2603405']	0.4948063130742506	0.5432187630909943	272.011384845548	272.011384845548
2603454	['2603454']	0.5428047506268924	0.5328530090739995	443.35711499565	443.35711499565
2603504	['2603504']	0.5244969136492277	0.5364604830151634	282.691441686892	282.691441686892
2603603	['2603603']	0.47564993938273503	0.48722025473946273	273.192927382177	273.192927382177
2603702	['2603702']	0.5539300563637812	0.5499205712846242	220.325714370913	220.325714370913
2603801	['2603801']	0.47317961451263113	0.5064685464763565	214.481332079421	214.481332079421
2603900	['2603900']	0.5005872482246104	0.538953568641933	227.136467205556	227.136467205556
2603926	['2603926']	0.518212738220841	0.5662752702448295	167.744028421519	167.744028421519
2604007	['2604007']	0.5160061247483938	0.5206504561785734	387.264814722949	387.264814722949
2604106	['2604106']	0.5429360724481632	0.541444087023909	538.212383075634	538.212383075634
2604155	['2604155']	0.4196785016076223	0.45308997335530266	199.513731523201	199.513731523201
2604205	['2604205']	0.5475014737035833	0.558173368284688	278.09502232757	278.09502232757
2604304	['2604304']	0.5309515311046251	0.5601267745761656	267.188993024271	267.188993024271
2604403	['2604403']	0.43208732895201574	0.4632497549511163	228.373845130027	228.373845130027
2604502	['2604502']	0.5427588725520999	0.5582909225805401	337.734256140726	337.734256140726
2604601	['2604601']	0.5102565026497721	0.542230570918931	283.715681263196	283.715681263196
2604700	['2604700']	0.512536510256083	0.5299493559091562	241.242899427805	241.242899427805
2604809	['2604809']	0.4660344657929215	0.486815196543947	221.50638971421	221.50638971421
2604908	['2604908']	0.4619032670552631	0.5049912742332114	244.840245804527	244.840245804527
2605004	['2605004']	0.48564395266357285	0.5064813839736393	326.891442447168	326.891442447168
2605103	['2605103']	0.5238474342583848	0.5355415298722596	342.760511636578	342.760511636578
2605152	['2605152']	0.44047198408174715	0.46993719810083934	255.639148784461	255.639148784461
2605202	['2605202']	0.4575067558252216	0.47320559924719685	313.88711157763	313.88711157763
2605301	['2605301']	0.5276143278022	0.5728885858793871	233.568606686627	233.568606686627
2605400	['2605400']	0.4832137183035441	0.4901064260099882	285.353864663765	285.353864663765
2605459	['2605459']	0.5877614601608256	0.5579087929019567	836.338155626592	836.338155626592
2605509	['2605509']	0.4892148163268273	0.5118066250212763	306.395143070993	306.395143070993
2605608	['2605608']	0.4778169417316619	0.5174552956812586	223.84602806177	223.84602806177
2605707	['2605707']	0.49749945998762446	0.5238152533335377	307.227914395936	307.227914395936
2605806	['2605806']	0.4569501740116705	0.4806252581107062	278.449136626885	278.449136626885
2605905	['2605905']	0.45512979189801184	0.4838059827127672	219.056482096976	219.056482096976
2606002	['2606002']	0.5779664333659345	0.5975239630959168	478.042777924495	478.042777924495
2606101	['2606101']	0.5092205360665099	0.5286255355012621	274.887583156701	274.887583156701
2606200	['2606200']	0.5300126155640288	0.557020873480195	349.892227345405	349.892227345405
2606309	['2606309']	0.5183967848000736	0.5448926801621649	230.290761024671	230.290761024671
2606408	['2606408']	0.5235574018772069	0.5407573792602971	391.65495338368	391.65495338368
2606507	['2606507']	0.5092562548174295	0.5604127168769842	197.127915208538	197.127915208538
2606606	['2606606']	0.49453183396490585	0.5227165219355308	214.343002918211	214.343002918211
2606705	['2606705']	0.4296221443638898	0.47562764656052103	237.439535253249	237.439535253249
2606804	['2606804']	0.48650473331405675	0.4988137932434691	369.795417370941	369.795417370941
2606903	['2606903']	0.5259742809736974	0.5471106695617125	291.240665598239	291.240665598239
2607000	['2607000']	0.5682185361080888	0.6079062274610467	179.471696774476	179.471696774476
2607109	['2607109']	0.5011075458512666	0.5316190342426832	285.983480693701	285.983480693701
2607208	['2607208']	0.5064905137309076	0.5222675526924647	344.909702494331	344.909702494331
2607307	['2607307']	0.4789812386011557	0.5294633179841305	230.34598447712	230.34598447712
2607406	['2607406']	0.4401220490651432	0.47227779545500537	270.50194351379	270.50194351379
2607505	['2607505']	0.484825998943769	0.5177914765953356	213.607344108035	213.607344108035
2607604	['2607604']	0.7475044298775944	0.6752877765808782	320.577824022398	320.577824022398
2607653	['2607653']	0.5073551291633719	0.53387192362808	253.47717379701	253.47717379701
2607703	['2607703']	0.5348849457549234	0.558410998890584	326.199674085551	326.199674085551
2607752	['2607752']	0.598376329714121	0.5745319893730544	285.687295395362	285.687295395362
2607802	['2607802']	0.4367965400821867	0.4627707785520636	245.492573402842	245.492573402842
2607901	['2607901']	0.5840344286607377	0.5957185039910203	564.787090426203	564.787090426203
2607950	['2607950']	0.5588008472911561	0.5898454921095588	237.971467215133	237.971467215133
2608008	['2608008']	0.465835172093086	0.4967547033757854	238.128044638143	238.128044638143
2608057	['2608057']	0.5515050621335305	0.580933732002064	330.721345566032	330.721345566032
2608107	['2608107']	0.46950962407719177	0.5026569962988451	265.360381399509	265.360381399509
2608206	['2608206']	0.4825812143118262	0.5007140561494933	253.251592530573	253.251592530573
2608255	['2608255']	0.4780369455790774	0.5131551134029264	226.830780243991	226.830780243991
2608305	['2608305']	0.4749652831661102	0.5050248129560018	257.662811416471	257.662811416471
2608404	['2608404']	0.44071665314461617	0.5153588728172331	203.059218217136	203.059218217136
2608453	['2608453']	0.4367267826014417	0.4551279810071409	267.770127158068	267.770127158068
2608503	['2608503']	0.4431958133304721	0.4677879085880944	247.488377386445	247.488377386445
2608602	['2608602']	0.4796733564496214	0.5164415557965925	219.254495858633	219.254495858633
2608701	['2608701']	0.4675191775426225	0.5056061459893226	247.156876853468	247.156876853468
2608750	['2608750']	0.520383763800323	0.5400804399324844	300.202173280014	300.202173280014
2608800	['2608800']	0.48901381245822895	0.5095532923426583	327.113305792237	327.113305792237
2608909	['2608909']	0.5447994253109433	0.5382093854488387	374.200004494953	374.200004494953
2609006	['2609006']	0.4869277256073904	0.5141183701829048	274.627519910357	274.627519910357
2609105	['2609105']	0.4383839953952048	0.506163422056727	220.601005886484	220.601005886484
2609154	['2609154']	0.4815336461511144	0.5436173935503954	154.15342997943	154.15342997943
2609204	['2609204']	0.5438452708465752	0.560070737474504	223.074853730669	223.074853730669
2609303	['2609303']	0.576626898220697	0.599548216995254	185.313489763407	185.313489763407
2609402	['2609402']	0.504342140860077	0.5265708294878427	330.692235816451	330.692235816451
2609501	['2609501']	0.5047445475735344	0.511305671085595	338.281192973366	338.281192973366
2609600	['2609600']	0.5610833505265682	0.5670538291964876	619.424382046398	619.424382046398
2609709	['2609709']	0.4953300254361256	0.530276358709448	232.369840191208	232.369840191208
2609808	['2609808']	0.49215956536836947	0.519532677707419	219.355929391521	219.355929391521
2609907	['2609907']	0.5824575999367327	0.6203652978560137	284.407433693985	284.407433693985
2610004	['2610004']	0.5241273374282134	0.5221977249894922	288.110825157742	288.110825157742
2610103	['2610103']	0.48536393941677325	0.5337871340326383	241.359500444909	241.359500444909
2610202	['2610202']	0.5172555503159764	0.5710661968847034	230.460902424624	230.460902424624
2610301	['2610301']	0.5081259869677555	0.5490546377697499	209.504093696332	209.504093696332
